mapping_id,endpoint_id,provider_family,direction,external_field_path,external_type,required_optional,enum_or_validation,canonical_entity,canonical_field,disposition,transformation,persistence_rule,history_version_rule,web_consumer,ipad_consumer,offline_inclusion,status,evidence
F360-XPC-MAP-0401,INSP-API-011,Inspection API,request,<redacted-sensitive-value>istrators_number,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0402,INSP-API-011,Inspection API,request,specialized_professions_number,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0403,INSP-API-011,Inspection API,request,technicians_number,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0404,INSP-API-011,Inspection API,request,other_team_number,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0405,INSP-API-011,Inspection API,request,shifts_number,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0406,INSP-API-011,Inspection API,request,factory_operation_mechanism,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0407,INSP-API-011,Inspection API,request,production_lines_number,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0408,INSP-API-011,Inspection API,request,licensed_products_number,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0409,INSP-API-011,Inspection API,request,un_licensed_products_number,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0410,INSP-API-011,Inspection API,request,actual_products_number,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0411,INSP-API-011,Inspection API,request,is_exporting,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0412,INSP-API-011,Inspection API,request,exported_products_number,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0413,INSP-API-011,Inspection API,request,tools_and_equipments_number,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0414,INSP-API-011,Inspection API,request,is_exmpted,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0415,INSP-API-011,Inspection API,request,notes,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0416,INSP-API-011,Inspection API,request,checklist_items[01ktw7637s3bc407yq3wheepj1][applies],text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0417,INSP-API-011,Inspection API,request,checklist_items[01ktw7637s3bc407yq3wheepj1][remarks],text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0418,INSP-API-011,Inspection API,request,checklist_items[01ktw7637s3bc407yq3wheepj1][response_attachments][],file,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0419,INSP-API-011,Inspection API,request,selected_products[0][id],text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0420,INSP-API-011,Inspection API,request,selected_products[0][name],text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0421,INSP-API-011,Inspection API,request,selected_products[0][hs_code],text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0422,INSP-API-011,Inspection API,request,selected_products[0][is_regulated],text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0423,INSP-API-011,Inspection API,request,selected_products[1][id],text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0424,INSP-API-011,Inspection API,request,selected_products[1][name],text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0425,INSP-API-011,Inspection API,request,selected_products[1][hs_code],text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0426,INSP-API-011,Inspection API,request,selected_products[1][is_regulated],text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,TRANSIENT_REQUEST_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Validated only at the server-side request boundary.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,NOT_APPLICABLE,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
