finding_id,route,screen_id,persona,mode,locale,direction,theme,severity,category,observation,user_cost,evidence_path,evidence_status,source_refs,recommendation,acceptance_test,design_package,status
WP01-UI-1245,/profile,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authenticated user,default,en,LTR,light,P2,Arabic/RTL,Current en-LTR light evidence for /profile requires arabic/rtl refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /profile.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__profile__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003808Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Mirror layout semantics, preserve logical number/date order and remove untranslated English fragments.","On /profile in en-LTR light, verify: Mirror layout semantics, preserve logical number/date order and remove untranslated English fragments.",CD-PREM-03,OPEN_EVIDENCED
WP01-UI-1246,/profile,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authenticated user,default,en,LTR,light,P2,Dark theme,Current en-LTR light evidence for /profile requires dark theme refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /profile.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__profile__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003808Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Verify contrast, map/chart palette, borders and disabled states in governed dark tokens.","On /profile in en-LTR light, verify: Verify contrast, map/chart palette, borders and disabled states in governed dark tokens.",CD-PREM-03,OPEN_EVIDENCED
WP01-UI-1247,/profile,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authenticated user,default,en,LTR,light,P2,Responsive behavior,Current en-LTR light evidence for /profile requires responsive behavior refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /profile.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__profile__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003808Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Define desktop, tablet and 412 px reflow without clipped identity or horizontal task loss.","On /profile in en-LTR light, verify: Define desktop, tablet and 412 px reflow without clipped identity or horizontal task loss.",CD-PREM-03,OPEN_EVIDENCED
WP01-UI-1248,/profile,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authenticated user,default,en,LTR,light,P2,Data provenance,Current en-LTR light evidence for /profile requires data provenance refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /profile.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__profile__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003808Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Visually distinguish production-like records from deterministic fixtures and suppress test artefacts in sponsor evidence.,"On /profile in en-LTR light, verify: Visually distinguish production-like records from deterministic fixtures and suppress test artefacts in sponsor evidence.",CD-PREM-03,OPEN_EVIDENCED
WP01-UI-1249,/profile,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authenticated user,default,en,LTR,light,P2,Evidence/audit,Current en-LTR light evidence for /profile requires evidence/audit refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /profile.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__profile__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003808Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Attach source, version, timestamp and immutable audit context to regulatory evidence.","On /profile in en-LTR light, verify: Attach source, version, timestamp and immutable audit context to regulatory evidence.",CD-PREM-03,OPEN_EVIDENCED
WP01-UI-1250,/profile,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authenticated user,default,en,LTR,light,P1,State integrity,Current en-LTR light evidence for /profile requires state integrity refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /profile.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__profile__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003808Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Make draft, submitted, returned and immutable versions visually distinct with allowed actions only.","On /profile in en-LTR light, verify: Make draft, submitted, returned and immutable versions visually distinct with allowed actions only.",CD-PREM-03,OPEN_EVIDENCED
WP01-UI-1251,/reports/inspection/:id,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authorized role,default,en,LTR,light,P2,Visual hierarchy,No safe direct en-LTR light visual evidence exists for /reports/inspection/:id; visual hierarchy remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /reports/inspection/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Establish a single decision-first page header with job, lifecycle state, scope and one primary action.","On /reports/inspection/:id in en-LTR light, verify: Establish a single decision-first page header with job, lifecycle state, scope and one primary action.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-1252,/reports/inspection/:id,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authorized role,default,en,LTR,light,P2,Action hierarchy,No safe direct en-LTR light visual evidence exists for /reports/inspection/:id; action hierarchy remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /reports/inspection/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Separate primary, secondary, destructive and irreversible actions by placement, color and confirmation.","On /reports/inspection/:id in en-LTR light, verify: Separate primary, secondary, destructive and irreversible actions by placement, color and confirmation.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-1253,/reports/inspection/:id,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authorized role,default,en,LTR,light,P2,Density,No safe direct en-LTR light visual evidence exists for /reports/inspection/:id; density remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /reports/inspection/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Use progressive disclosure and bounded regions so the page remains scannable at operational data scale.,"On /reports/inspection/:id in en-LTR light, verify: Use progressive disclosure and bounded regions so the page remains scannable at operational data scale.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-1254,/reports/inspection/:id,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authorized role,default,en,LTR,light,P2,Typography,No safe direct en-LTR light visual evidence exists for /reports/inspection/:id; typography remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /reports/inspection/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Apply the governed Arabic/Latin type scale with stable numerals, line height and truncation behavior.","On /reports/inspection/:id in en-LTR light, verify: Apply the governed Arabic/Latin type scale with stable numerals, line height and truncation behavior.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-1255,/reports/inspection/:id,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authorized role,default,en,LTR,light,P2,Status semantics,No safe direct en-LTR light visual evidence exists for /reports/inspection/:id; status semantics remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /reports/inspection/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Use tokenized status labels with text, icon and color; never rely on color alone.","On /reports/inspection/:id in en-LTR light, verify: Use tokenized status labels with text, icon and color; never rely on color alone.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-1256,/reports/inspection/:id,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authorized role,default,en,LTR,light,P2,Navigation,No safe direct en-LTR light visual evidence exists for /reports/inspection/:id; navigation remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /reports/inspection/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Keep current destination, journey stage and back path explicit in side rail and breadcrumb.","On /reports/inspection/:id in en-LTR light, verify: Keep current destination, journey stage and back path explicit in side rail and breadcrumb.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-1257,/reports/inspection/:id,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authorized role,default,en,LTR,light,P2,Persona identity,No safe direct en-LTR light visual evidence exists for /reports/inspection/:id; persona identity remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /reports/inspection/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Expose authenticated role and governed scope without implying that the user can switch roles.,"On /reports/inspection/:id in en-LTR light, verify: Expose authenticated role and governed scope without implying that the user can switch roles.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-1258,/reports/inspection/:id,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authorized role,default,en,LTR,light,P2,Table/list,No safe direct en-LTR light visual evidence exists for /reports/inspection/:id; table/list remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /reports/inspection/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Provide sticky headers, readable columns, row identity and bounded pagination or virtualization.","On /reports/inspection/:id in en-LTR light, verify: Provide sticky headers, readable columns, row identity and bounded pagination or virtualization.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-1259,/reports/inspection/:id,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authorized role,default,en,LTR,light,P2,Filters,No safe direct en-LTR light visual evidence exists for /reports/inspection/:id; filters remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /reports/inspection/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Distinguish global navigation search from entity search and expose active-filter chips plus clear-all.,"On /reports/inspection/:id in en-LTR light, verify: Distinguish global navigation search from entity search and expose active-filter chips plus clear-all.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-1260,/reports/inspection/:id,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authorized role,default,en,LTR,light,P2,Selection,No safe direct en-LTR light visual evidence exists for /reports/inspection/:id; selection remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /reports/inspection/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Show selection count, scope and cross-page behavior before enabling bulk actions.","On /reports/inspection/:id in en-LTR light, verify: Show selection count, scope and cross-page behavior before enabling bulk actions.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-1261,/reports/inspection/:id,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Authorized role,default,en,LTR,light,P2,Forms,No safe direct en-LTR light visual evidence exists for /reports/inspection/:id; forms remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /reports/inspection/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Keep labels persistent, group related fields and distinguish required, optional and policy-blocked inputs.","On /reports/inspection/:id in en-LTR light, verify: Keep labels persistent, group related fields and distinguish required, optional and policy-blocked inputs.",CD-PREM-03,OPEN_NOT_EVIDENCED
