requirement_id,module,capability,classification,process_phases,journey,authoritative_storyboard,channel,screens,states,state_transitions,behavior,acceptance_id,evidence_contracts,error_contracts,source
MVP1-M08-005,Operations Center,SLA Monitoring,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,"View overdue items. -> Calculate overdue journey, execution, submission, review based on SLA rules.",AC-0434,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 6
MVP1-M08-006,Operations Center,Risk Monitoring,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,"View risk list/map. -> Display high-risk factories, critical violations, high-priority inspections.",AC-0435,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 7
MVP1-M08-007,Operations Center,Alert Management,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,"Open alert, acknowledge if allowed. -> Generate alerts for GPS override, missed visit, cancelled visit, offline inspector, stuck execution, overdue review.",AC-0436,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 8
MVP1-M08-008,Operations Center,Drilldown to Visit,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,"Click visit. -> Open visit detail with status, timeline, inspector, factory, execution mode.",AC-0437,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 9
MVP1-M08-009,Operations Center,Drilldown to Factory 360°,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,Click factory. -> Open Factory 360°.,AC-0438,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 10
MVP1-M08-010,Operations Center,Branch / Region Filtering,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,"Select branch/region/city. -> Filter all widgets, maps, lists, alerts by selected geography.",AC-0439,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 11
MVP1-M08-011,Operations Center,Workload Monitoring,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,"View workload. -> Display assigned, active, completed, overdue visits by inspector/branch.",AC-0440,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 12
MVP1-M08-012,Operations Center,Cancellation Monitoring,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,"View reasons. -> Display cancelled visits by reason, inspector, factory, region, date.",AC-0441,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 13
MVP1-M08-013,Operations Center,GPS Override Monitoring,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,View override events. -> Display GPS override records with planned vs actual location and inspector confirmation.,AC-0442,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 14
MVP1-M08-014,Operations Center,Live Tracking History,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,"View route history. -> Display journey path, timestamps, arrival point, actual location.",AC-0443,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 15
MVP1-M08-015,Operations Center,Operational Timeline,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,View timeline. -> Display key events from planning to review/compliance.,AC-0444,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 16
MVP1-M08-016,Operations Center,Operations KPIs,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,"View KPIs. -> Calculate visits planned, completed, cancelled, overdue, active inspectors, avg duration, SLA breach rate.",AC-0445,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 17
MVP1-M08-017,Operations Center,Export Operational Data,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,Export. -> Export filtered visits/alerts/KPIs according to permissions.,AC-0446,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 18
MVP1-M08-018,Operations Center,Access Control,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,"View permitted scope. -> Apply role, region, branch and permission restrictions.",AC-0447,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 19
MVP1-M08-019,Operations Center,Error Handling,MVP1 Mandatory,P12;P03;P06A,"SB12 Operations Center - Command Dashboard, Live Map and Monitoring",SB12,Operations Center / Web Portal,SCR-WEB-500,Live operational states; Expiry via STM-VIS-003; telemetry via STM-JRN-*,STM-VIS-003;STM-JRN-001;STM-JRN-002;STM-JRN-003,Retry/refresh. -> Show partial dashboard if one data source fails; log failure; allow refresh.,AC-0448,EV-010;EV-005;EV-001;EV-011;EV-012,ERR-OPS-001;ERR-AUTH-001,Inspection Project.xlsx | Ops center | row 20
MVP1-M09-001,Compliance Configuration,Regulation Management,MVP1 Mandatory,P00,SB03 Compliance Configuration Admin; SB13 Compliance Runtime; SB18 Admin IA,SB03/SB13/SB18,Admin Portal,SCR-ADM-001;SCR-ADM-010;SCR-ADM-011;SCR-ADM-020;SCR-ADM-030;SCR-ADM-031;SCR-ADM-040;SCR-ADM-041;SCR-ADM-050;SCR-ADM-051;SCR-ADM-060;SCR-ADM-070;SCR-ADM-080;SCR-ADM-090,Config lifecycle Draft->Validated->Approved->Published->Locked (P00 state intent; ENG-03 governed),(config lifecycle via ENG-03; no runtime STM row),"Create, edit draft, deactivate, view regulation. -> Store regulation, status, effective date, attachments, issuing authority.",AC-0449,EV-002;EV-003;EV-001;EV-011;EV-012,ERR-PUB-001;ERR-AUTH-001,Inspection Project.xlsx | Complince | row 2
MVP1-M09-002,Compliance Configuration,Inspection Item Management,MVP1 Mandatory,P00,SB03 Compliance Configuration Admin; SB13 Compliance Runtime; SB18 Admin IA,SB03/SB13/SB18,Admin Portal,SCR-ADM-001;SCR-ADM-010;SCR-ADM-011;SCR-ADM-020;SCR-ADM-030;SCR-ADM-031;SCR-ADM-040;SCR-ADM-041;SCR-ADM-050;SCR-ADM-051;SCR-ADM-060;SCR-ADM-070;SCR-ADM-080;SCR-ADM-090,Config lifecycle Draft->Validated->Approved->Published->Locked (P00 state intent; ENG-03 governed),(config lifecycle via ENG-03; no runtime STM row),"Create inspection item, link to regulation, define response type, evidence rule. -> Store item configuration and make it available for packages.",AC-0450,EV-002;EV-003;EV-001;EV-011;EV-012,ERR-PUB-001;ERR-AUTH-001,Inspection Project.xlsx | Complince | row 3
MVP1-M09-003,Compliance Configuration,Violation Management,MVP1 Mandatory,P00,SB03 Compliance Configuration Admin; SB13 Compliance Runtime; SB18 Admin IA,SB03/SB13/SB18,Admin Portal,SCR-ADM-001;SCR-ADM-010;SCR-ADM-011;SCR-ADM-020;SCR-ADM-030;SCR-ADM-031;SCR-ADM-040;SCR-ADM-041;SCR-ADM-050;SCR-ADM-051;SCR-ADM-060;SCR-ADM-070;SCR-ADM-080;SCR-ADM-090,Config lifecycle Draft->Validated->Approved->Published->Locked (P00 state intent; ENG-03 governed),(config lifecycle via ENG-03; no runtime STM row),"Create violation, define severity, corrective action, grace period. -> Link violation to inspection item.",AC-0451,EV-002;EV-003;EV-001;EV-011;EV-012,ERR-PUB-001;ERR-AUTH-001,Inspection Project.xlsx | Complince | row 4
MVP1-M09-004,Compliance Configuration,Penalty Management,MVP1 Mandatory,P00,SB03 Compliance Configuration Admin; SB13 Compliance Runtime; SB18 Admin IA,SB03/SB13/SB18,Admin Portal,SCR-ADM-001;SCR-ADM-010;SCR-ADM-011;SCR-ADM-020;SCR-ADM-030;SCR-ADM-031;SCR-ADM-040;SCR-ADM-041;SCR-ADM-050;SCR-ADM-051;SCR-ADM-060;SCR-ADM-070;SCR-ADM-080;SCR-ADM-090,Config lifecycle Draft->Validated->Approved->Published->Locked (P00 state intent; ENG-03 governed),(config lifecycle via ENG-03; no runtime STM row),"Configure penalty type, amount if applicable, grace/due rules, linked template. -> Store one penalty against the violation.",AC-0452,EV-002;EV-003;EV-001;EV-011;EV-012,ERR-PUB-001;ERR-AUTH-001,Inspection Project.xlsx | Complince | row 5
MVP1-M09-005,Compliance Configuration,Evidence Rule Configuration,MVP1 Mandatory,P00,SB03 Compliance Configuration Admin; SB13 Compliance Runtime; SB18 Admin IA,SB03/SB13/SB18,Admin Portal,SCR-ADM-001;SCR-ADM-010;SCR-ADM-011;SCR-ADM-020;SCR-ADM-030;SCR-ADM-031;SCR-ADM-040;SCR-ADM-041;SCR-ADM-050;SCR-ADM-051;SCR-ADM-060;SCR-ADM-070;SCR-ADM-080;SCR-ADM-090,Config lifecycle Draft->Validated->Approved->Published->Locked (P00 state intent; ENG-03 governed),(config lifecycle via ENG-03; no runtime STM row),"Select required evidence types: photo, video, document, comment. -> Enforce evidence requirements during inspection execution.",AC-0453,EV-002;EV-003;EV-001;EV-011;EV-012,ERR-PUB-001;ERR-AUTH-001,Inspection Project.xlsx | Complince | row 6
MVP1-M09-006,Compliance Configuration,Report Package Management,MVP1 Mandatory,P00,SB03 Compliance Configuration Admin; SB13 Compliance Runtime; SB18 Admin IA,SB03/SB13/SB18,Admin Portal,SCR-ADM-001;SCR-ADM-010;SCR-ADM-011;SCR-ADM-020;SCR-ADM-030;SCR-ADM-031;SCR-ADM-040;SCR-ADM-041;SCR-ADM-050;SCR-ADM-051;SCR-ADM-060;SCR-ADM-070;SCR-ADM-080;SCR-ADM-090,Config lifecycle Draft->Validated->Approved->Published->Locked (P00 state intent; ENG-03 governed),(config lifecycle via ENG-03; no runtime STM row),"Create package, select form/report from Template Builder, attach inspection items. -> Store package definition and make it selectable during preparation.",AC-0454,EV-002;EV-003;EV-001;EV-011;EV-012,ERR-PUB-001;ERR-AUTH-001,Inspection Project.xlsx | Complince | row 7
MVP1-M09-007,Compliance Configuration,Package Item Assignment,MVP1 Mandatory,P00,SB03 Compliance Configuration Admin; SB13 Compliance Runtime; SB18 Admin IA,SB03/SB13/SB18,Admin Portal,SCR-ADM-001;SCR-ADM-010;SCR-ADM-011;SCR-ADM-020;SCR-ADM-030;SCR-ADM-031;SCR-ADM-040;SCR-ADM-041;SCR-ADM-050;SCR-ADM-051;SCR-ADM-060;SCR-ADM-070;SCR-ADM-080;SCR-ADM-090,Config lifecycle Draft->Validated->Approved->Published->Locked (P00 state intent; ENG-03 governed),(config lifecycle via ENG-03; no runtime STM row),"Add/remove items, mark required/optional, define order/category. -> Store package-item relationship.",AC-0455,EV-002;EV-003;EV-001;EV-011;EV-012,ERR-PUB-001;ERR-AUTH-001,Inspection Project.xlsx | Complince | row 8
MVP1-M09-008,Compliance Configuration,Dynamic Template Assignment,MVP1 Mandatory,P00,SB03 Compliance Configuration Admin; SB13 Compliance Runtime; SB18 Admin IA,SB03/SB13/SB18,Admin Portal,SCR-ADM-001;SCR-ADM-010;SCR-ADM-011;SCR-ADM-020;SCR-ADM-030;SCR-ADM-031;SCR-ADM-040;SCR-ADM-041;SCR-ADM-050;SCR-ADM-051;SCR-ADM-060;SCR-ADM-070;SCR-ADM-080;SCR-ADM-090,Config lifecycle Draft->Validated->Approved->Published->Locked (P00 state intent; ENG-03 governed),(config lifecycle via ENG-03; no runtime STM row),Select template from Dynamic Form/Template Builder. -> Store template reference and version.,AC-0456,EV-002;EV-003;EV-001;EV-011;EV-012,ERR-PUB-001;ERR-AUTH-001,Inspection Project.xlsx | Complince | row 9
MVP1-M09-009,Compliance Configuration,Action Form Trigger Configuration,MVP1 Mandatory,P00,SB03 Compliance Configuration Admin; SB13 Compliance Runtime; SB18 Admin IA,SB03/SB13/SB18,Admin Portal,SCR-ADM-001;SCR-ADM-010;SCR-ADM-011;SCR-ADM-020;SCR-ADM-030;SCR-ADM-031;SCR-ADM-040;SCR-ADM-041;SCR-ADM-050;SCR-ADM-051;SCR-ADM-060;SCR-ADM-070;SCR-ADM-080;SCR-ADM-090,Config lifecycle Draft->Validated->Approved->Published->Locked (P00 state intent; ENG-03 governed),(config lifecycle via ENG-03; no runtime STM row),Link action form template to violation/penalty where needed. -> Generate action form when configured trigger occurs.,AC-0457,EV-002;EV-003;EV-001;EV-011;EV-012,ERR-PUB-001;ERR-AUTH-001,Inspection Project.xlsx | Complince | row 10
MVP1-M09-010,Compliance Configuration,Configuration Versioning,MVP1 Mandatory,P00,SB03 Compliance Configuration Admin; SB13 Compliance Runtime; SB18 Admin IA,SB03/SB13/SB18,Admin Portal,SCR-ADM-001;SCR-ADM-010;SCR-ADM-011;SCR-ADM-020;SCR-ADM-030;SCR-ADM-031;SCR-ADM-040;SCR-ADM-041;SCR-ADM-050;SCR-ADM-051;SCR-ADM-060;SCR-ADM-070;SCR-ADM-080;SCR-ADM-090,Config lifecycle Draft->Validated->Approved->Published->Locked (P00 state intent; ENG-03 governed),(config lifecycle via ENG-03; no runtime STM row),Publish new version. -> Create immutable version of regulation/items/violations/penalties/package.,AC-0458,EV-002;EV-003;EV-001;EV-011;EV-012,ERR-PUB-001;ERR-AUTH-001,Inspection Project.xlsx | Complince | row 11
MVP1-M09-011,Compliance Configuration,Draft / Publish Lifecycle,MVP1 Mandatory,P00,SB03 Compliance Configuration Admin; SB13 Compliance Runtime; SB18 Admin IA,SB03/SB13/SB18,Admin Portal,SCR-ADM-001;SCR-ADM-010;SCR-ADM-011;SCR-ADM-020;SCR-ADM-030;SCR-ADM-031;SCR-ADM-040;SCR-ADM-041;SCR-ADM-050;SCR-ADM-051;SCR-ADM-060;SCR-ADM-070;SCR-ADM-080;SCR-ADM-090,Config lifecycle Draft->Validated->Approved->Published->Locked (P00 state intent; ENG-03 governed),(config lifecycle via ENG-03; no runtime STM row),"Save draft, validate, publish, deactivate. -> Validate dependencies before publish.",AC-0459,EV-002;EV-003;EV-001;EV-011;EV-012,ERR-PUB-001;ERR-AUTH-001,Inspection Project.xlsx | Complince | row 12
MVP1-M09-012,Compliance Configuration,Dependency Validation,MVP1 Mandatory,P00,SB03 Compliance Configuration Admin; SB13 Compliance Runtime; SB18 Admin IA,SB03/SB13/SB18,Admin Portal,SCR-ADM-001;SCR-ADM-010;SCR-ADM-011;SCR-ADM-020;SCR-ADM-030;SCR-ADM-031;SCR-ADM-040;SCR-ADM-041;SCR-ADM-050;SCR-ADM-051;SCR-ADM-060;SCR-ADM-070;SCR-ADM-080;SCR-ADM-090,Config lifecycle Draft->Validated->Approved->Published->Locked (P00 state intent; ENG-03 governed),(config lifecycle via ENG-03; no runtime STM row),"Click Publish. -> Validate regulation, items, response types, violations, penalties, evidence rules, templates.",AC-0460,EV-002;EV-003;EV-001;EV-011;EV-012,ERR-PUB-001;ERR-AUTH-001,Inspection Project.xlsx | Complince | row 13
MVP1-M09-013,Compliance Configuration,Impact Analysis,MVP1 Mandatory,P00,SB03 Compliance Configuration Admin; SB13 Compliance Runtime; SB18 Admin IA,SB03/SB13/SB18,Admin Portal,SCR-ADM-001;SCR-ADM-010;SCR-ADM-011;SCR-ADM-020;SCR-ADM-030;SCR-ADM-031;SCR-ADM-040;SCR-ADM-041;SCR-ADM-050;SCR-ADM-051;SCR-ADM-060;SCR-ADM-070;SCR-ADM-080;SCR-ADM-090,Config lifecycle Draft->Validated->Approved->Published->Locked (P00 state intent; ENG-03 governed),(config lifecycle via ENG-03; no runtime STM row),"View affected packages/items/templates. -> Display packages, active visits, and future executions affected by the change.",AC-0461,EV-002;EV-003;EV-001;EV-011;EV-012,ERR-PUB-001;ERR-AUTH-001,Inspection Project.xlsx | Complince | row 14
MVP1-M09-014,Compliance Configuration,Deactivation Rules,MVP1 Mandatory,P00,SB03 Compliance Configuration Admin; SB13 Compliance Runtime; SB18 Admin IA,SB03/SB13/SB18,Admin Portal,SCR-ADM-001;SCR-ADM-010;SCR-ADM-011;SCR-ADM-020;SCR-ADM-030;SCR-ADM-031;SCR-ADM-040;SCR-ADM-041;SCR-ADM-050;SCR-ADM-051;SCR-ADM-060;SCR-ADM-070;SCR-ADM-080;SCR-ADM-090,Config lifecycle Draft->Validated->Approved->Published->Locked (P00 state intent; ENG-03 governed),(config lifecycle via ENG-03; no runtime STM row),Deactivate with reason. -> Mark config inactive and prevent future use.,AC-0462,EV-002;EV-003;EV-001;EV-011;EV-012,ERR-PUB-001;ERR-AUTH-001,Inspection Project.xlsx | Complince | row 15
