capture_id,screen_id,screen_name,channel,process_id,route,catalogue_route,route_status,persona,authorization,permission_rule,state,locale,direction,theme,viewport_profile,viewport,data_precondition,safe_capture_rule,existing_evidence_reuse,blocker,wave
P2C-04555,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,stale,EN,LTR,light,I,1024x1366,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04556,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,stale,EN,LTR,dark,J,1024x1366,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04557,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,stale,AR,RTL,light,K,1024x1366,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04558,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,stale,AR,RTL,dark,L,1024x1366,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04559,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,stale,EN,LTR,light,M,1366x1024,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04560,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,stale,AR,RTL,dark,N,1366x1024,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04561,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,degraded,EN,LTR,light,I,1024x1366,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04562,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,degraded,EN,LTR,dark,J,1024x1366,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04563,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,degraded,AR,RTL,light,K,1024x1366,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04564,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,degraded,AR,RTL,dark,L,1024x1366,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04565,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,degraded,EN,LTR,light,M,1366x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04566,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,degraded,AR,RTL,dark,N,1366x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04567,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,offline,EN,LTR,light,I,1024x1366,Browser/device offline after safe local fixture load; do not mutate shared backend,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04568,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,offline,EN,LTR,dark,J,1024x1366,Browser/device offline after safe local fixture load; do not mutate shared backend,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04569,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,offline,AR,RTL,light,K,1024x1366,Browser/device offline after safe local fixture load; do not mutate shared backend,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04570,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,offline,AR,RTL,dark,L,1024x1366,Browser/device offline after safe local fixture load; do not mutate shared backend,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04571,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,offline,EN,LTR,light,M,1366x1024,Browser/device offline after safe local fixture load; do not mutate shared backend,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04572,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,offline,AR,RTL,dark,N,1366x1024,Browser/device offline after safe local fixture load; do not mutate shared backend,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04573,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,pending,EN,LTR,light,I,1024x1366,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04574,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,pending,EN,LTR,dark,J,1024x1366,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04575,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,pending,AR,RTL,light,K,1024x1366,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04576,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,pending,AR,RTL,dark,L,1024x1366,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04577,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,pending,EN,LTR,light,M,1366x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04578,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,pending,AR,RTL,dark,N,1366x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04579,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,syncing,EN,LTR,light,I,1024x1366,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04580,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,syncing,EN,LTR,dark,J,1024x1366,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04581,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,syncing,AR,RTL,light,K,1024x1366,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04582,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,syncing,AR,RTL,dark,L,1024x1366,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
P2C-04583,SCR-IPAD-670,Returned Correction,iPad,G2-P11,/field/inspection/:id,/ipad/returned/:id,implemented_logical,Inspector,positive,Assigned inspector,syncing,EN,LTR,light,M,1366x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets; use isolated local fixture/outbox; never transition a real visit,NONE_LOCATED: fresh capture required,none,W5_FIELD_IPAD
