requirement_id,parent_capability_id,source_id,source_coordinate,classification,normalized_requirement,acceptance_criteria
REQ-R0C-01855,,SRC-08,paragraph 1364,BUSINESS_RULE,The Violation shall not be published.,Pass when this rule is enforced and a violating path is prevented or handled: The Violation shall not be published.
REQ-R0C-01856,,SRC-08,paragraph 1365,BUSINESS_REQUIREMENT,Its new Penalties shall be Auto-Rejected.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Its new Penalties shall be Auto-Rejected.
REQ-R0C-01857,,SRC-08,paragraph 1369,BUSINESS_REQUIREMENT,Only the Penalty shall be excluded.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Only the Penalty shall be excluded.
REQ-R0C-01858,,SRC-08,paragraph 1373,BUSINESS_REQUIREMENT,Return is different from Reject.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Return is different from Reject.
REQ-R0C-01859,,SRC-08,paragraph 1378,BUSINESS_REQUIREMENT,No component from the current revision shall be published.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: No component from the current revision shall be published.
REQ-R0C-01860,,SRC-08,paragraph 1379,BUSINESS_REQUIREMENT,The Regulator shall receive the request with comments.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: The Regulator shall receive the request with comments.
REQ-R0C-01861,,SRC-08,paragraph 1380,BUSINESS_REQUIREMENT,Returned components shall become editable.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Returned components shall become editable.
REQ-R0C-01862,,SRC-08,paragraph 1381,BUSINESS_REQUIREMENT,Dependent components affected by the correction shall also become editable.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Dependent components affected by the correction shall also become editable.
REQ-R0C-01863,,SRC-08,paragraph 1382,BUSINESS_REQUIREMENT,Approved and rejected decisions shall remain recorded for reference.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Approved and rejected decisions shall remain recorded for reference.
REQ-R0C-01864,,SRC-08,paragraph 1383,BUSINESS_REQUIREMENT,A new revision shall be created upon resubmission.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: A new revision shall be created upon resubmission.
REQ-R0C-01865,,SRC-08,paragraph 1392,USER_ACTION,The Regulator shall update the returned components and resubmit.,Pass when the actor can complete this action and the resulting state is visible: The Regulator shall update the returned components and resubmit.
REQ-R0C-01866,,SRC-08,paragraph 1394,BUSINESS_REQUIREMENT,Create a new request revision.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Create a new request revision.
REQ-R0C-01867,,SRC-08,paragraph 1399,BUSINESS_REQUIREMENT,Allow the Approver to compare revisions.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Allow the Approver to compare revisions.
REQ-R0C-01868,,SRC-08,paragraph 1412,BUSINESS_REQUIREMENT,Validate every approved branch.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Validate every approved branch.
REQ-R0C-01869,,SRC-08,paragraph 1413,BUSINESS_REQUIREMENT,Ensure every approved child has an approved or existing valid parent.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Ensure every approved child has an approved or existing valid parent.
REQ-R0C-01870,,SRC-08,paragraph 1414,BUSINESS_REQUIREMENT,Create new approved component versions.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Create new approved component versions.
REQ-R0C-01871,,SRC-08,paragraph 1415,BUSINESS_REQUIREMENT,Publish valid approved branches.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Publish valid approved branches.
REQ-R0C-01872,,SRC-08,paragraph 1418,BUSINESS_REQUIREMENT,Record approval metadata.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Record approval metadata.
REQ-R0C-01873,,SRC-08,paragraph 1419,BUSINESS_REQUIREMENT,Notify the Regulator with the result summary.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Notify the Regulator with the result summary.
REQ-R0C-01874,,SRC-08,paragraph 1420,BUSINESS_REQUIREMENT,Publication shall be transactional at the approved branch level.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Publication shall be transactional at the approved branch level.
REQ-R0C-01875,,SRC-08,paragraph 1422,BUSINESS_REQUIREMENT,A complete approved branch shall be published successfully as one unit.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: A complete approved branch shall be published successfully as one unit.
REQ-R0C-01876,,SRC-08,paragraph 1423,BUSINESS_RULE,An incomplete or invalid branch shall not be partially published.,Pass when this rule is enforced and a violating path is prevented or handled: An incomplete or invalid branch shall not be partially published.
REQ-R0C-01877,,SRC-08,paragraph 1424,BUSINESS_RULE,One approved branch failing publication shall not corrupt another published branch.,Pass when this rule is enforced and a violating path is prevented or handled: One approved branch failing publication shall not corrupt another published branch.
REQ-R0C-01878,,SRC-08,paragraph 1425,BUSINESS_REQUIREMENT,Publication failures shall be logged and surfaced for operational resolution.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Publication failures shall be logged and surfaced for operational resolution.
REQ-R0C-01879,,SRC-08,paragraph 1431,BUSINESS_REQUIREMENT,Approved components shall have status Scheduled.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Approved components shall have status Scheduled.
REQ-R0C-01880,,SRC-08,paragraph 1432,BUSINESS_REQUIREMENT,Current approved versions shall remain operational.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Current approved versions shall remain operational.
REQ-R0C-01881,,SRC-08,paragraph 1433,BUSINESS_REQUIREMENT,Scheduled versions shall become effective automatically on the Effective Date.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Scheduled versions shall become effective automatically on the Effective Date.
REQ-R0C-01882,,SRC-08,paragraph 1434,BUSINESS_REQUIREMENT,Rejected components shall never be scheduled or published.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Rejected components shall never be scheduled or published.
REQ-R0C-01883,,SRC-08,paragraph 1437,BUSINESS_REQUIREMENT,The Compliance Library shall display approved components only.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: The Compliance Library shall display approved components only.
REQ-R0C-01884,,SRC-08,paragraph 1450,BUSINESS_REQUIREMENT,Create modification request.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: Create modification request.
REQ-R0C-01885,,SRC-08,paragraph 1451,BUSINESS_REQUIREMENT,View linked Report Types.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: View linked Report Types.
REQ-R0C-01886,,SRC-08,paragraph 1452,BUSINESS_REQUIREMENT,View usage information.,Pass when the normalized obligation is demonstrably satisfied at the cited source location: View usage information.
